Test,Max RSS,Algo time,Result
930,18612,127081,UNSAT
936,-1,-1,UNKNOWN
929,18612,143079,UNSAT
948,18612,127075,UNSAT
923,-1,-1,UNKNOWN
943,-1,-1,UNKNOWN
928,18612,127123,UNSAT
935,-1,-1,UNKNOWN
951,-1,-1,UNKNOWN
944,18612,126025,UNSAT
931,18612,124630,UNSAT
947,18612,101043,UNSAT
932,-1,-1,UNKNOWN
939,-1,-1,UNKNOWN
949,-1,-1,UNKNOWN
927,-1,-1,UNKNOWN
940,18612,142111,UNSAT
950,18612,2870,UNSAT
946,-1,-1,UNKNOWN
952,-1,-1,UNKNOWN
953,18612,131220,UNSAT
956,-1,-1,UNKNOWN
955,-1,-1,UNKNOWN
958,-1,-1,UNKNOWN
957,18612,142085,UNSAT
960,-1,-1,UNKNOWN
961,-1,-1,UNKNOWN
954,18612,3159,UNSAT
962,-1,-1,UNKNOWN
959,-1,-1,UNKNOWN
965,18612,139165,UNSAT
963,-1,-1,UNKNOWN
968,-1,-1,UNKNOWN
967,18612,138997,UNSAT
970,18612,131220,UNSAT
966,-1,-1,UNKNOWN
969,18612,131256,UNSAT
971,-1,-1,UNKNOWN
964,-1,-1,UNKNOWN
972,-1,-1,UNKNOWN
975,-1,-1,UNKNOWN
976,18612,130812,UNSAT
982,18612,126027,UNSAT
978,-1,-1,UNKNOWN
983,-1,-1,UNKNOWN
984,18612,125189,UNSAT
981,18612,117198,UNSAT
985,18612,3013,UNSAT
991,18612,127078,UNSAT
987,18612,2922,UNSAT
974,-1,-1,UNKNOWN
992,18612,120112,UNSAT
993,18612,124136,UNSAT
973,-1,-1,UNKNOWN
994,-1,-1,UNKNOWN
995,-1,-1,UNKNOWN
980,-1,-1,UNKNOWN
986,-1,-1,UNKNOWN
988,-1,-1,UNKNOWN
977,-1,-1,UNKNOWN
979,-1,-1,UNKNOWN
996,18612,147172,UNSAT
998,18612,118151,UNSAT
997,18612,125154,UNSAT
999,-1,-1,UNKNOWN
989,-1,-1,UNKNOWN
990,18612,2947,UNSAT
1000,18612,2873,UNSAT
